"outcomeId","analysisId","targetId","comparatorId","rr","ci95lb","ci95ub","p","target","comparator","targetDays","comparatorDays","eventsTarget","eventsComparator","logRr","seLogRr","type","targetEffectSize","estimate","outcomeName","y"
11,3,1395058,974166,1.27586206896551,0.906123092629865,1.8050723972836,0.165845994719677,14987,14987,2026159,2087851,123,89,0.243622082657742,0.175814663956325,"Original",NA,"Uncalibrated","Hyponatremia",20.1
11,3,974166,1395058,0.831168831168826,0.595168536786473,1.15682564110401,0.275395968416166,13587,13587,1925766,1849336,98,118,-0.184922338494018,0.169541481733237,"Adjusting for
blood pressure",NA,"Uncalibrated","Hyponatremia",19.9
11,3,974166,1395058,0.849216769361896,0.612005662839374,1.22356951553925,0.275395968416166,13587,13587,1925766,1849336,98,118,-0.184922338494018,0.169541481733237,"Adjusting for
blood pressure",NA,"Calibrated","Hyponatremia",19.9
11,3,1395058,974166,1.28506139112846,0.910479283529737,1.81375107467238,0.165845994719677,14987,14987,2026159,2087851,123,89,0.243622082657742,0.175814663956325,"Original",NA,"Calibrated","Hyponatremia",20.1
11,3,1395058,974166,1.20312500000001,0.864434504620466,1.68019634471835,0.275395968416166,13587,13587,1849336,1925766,118,98,0.184922338494018,0.169541481733237,"Adjusting for
blood pressure",NA,"Uncalibrated","Hyponatremia",19.9
11,3,1395058,974166,1.18450188750179,0.84961307627537,1.65139256995212,0.275395968416166,13587,13587,1849336,1925766,118,98,0.184922338494018,0.169541481733237,"Adjusting for
blood pressure",NA,"Calibrated","Hyponatremia",19.9
11,3,974166,1395058,0.78378378378379,0.553994400171911,1.10360281967616,0.165845994719677,14987,14987,2087851,2026159,89,123,-0.243622082657742,0.175814663956325,"Original",NA,"Uncalibrated","Hyponatremia",20.1
12,3,1395058,974166,0.76744186046512,0.484429503101938,1.20482316546482,0.254788113815278,13614,13614,1860191,1933438,52,61,-0.264692554227077,0.232431864917042,"Adjusting for
blood pressure",NA,"Uncalibrated","Hypotension",18.9
12,3,1395058,974166,1.30564295495035,0.788211497929308,2.16274886916755,0.313539283230883,15014,15014,2038268,2094836,58,49,0.259511195485087,0.257496713443022,"Original",NA,"Calibrated","Hypotension",19.1
12,3,974166,1395058,0.780214780023305,0.49340769287932,1.27308054872245,0.313539283230883,15014,15014,2094836,2038268,49,58,-0.259511195485087,0.257496713443022,"Original",NA,"Calibrated","Hypotension",19.1
12,3,1395058,974166,1.2962962962963,0.786848596448603,2.15900860955254,0.313539283230883,15014,15014,2038268,2094836,58,49,0.259511195485087,0.257496713443022,"Original",NA,"Uncalibrated","Hypotension",19.1
12,3,974166,1395058,0.77142857142857,0.463175549914667,1.27089252559316,0.313539283230883,15014,15014,2094836,2038268,49,58,-0.259511195485087,0.257496713443022,"Original",NA,"Uncalibrated","Hypotension",19.1
12,3,974166,1395058,1.3030303030303,0.829997321319932,2.06428385058449,0.254788113815278,13614,13614,1933438,1860191,61,52,0.264692554227077,0.232431864917042,"Adjusting for
blood pressure",NA,"Uncalibrated","Hypotension",18.9
12,3,974166,1395058,1.24291501155193,0.808006647167544,2.02051744188169,0.254788113815278,13614,13614,1933438,1860191,61,52,0.264692554227077,0.232431864917042,"Adjusting for
blood pressure",NA,"Calibrated","Hypotension",18.9
12,3,1395058,974166,0.755562665781874,0.479097265099757,1.19156376692016,0.254788113815278,13614,13614,1860191,1933438,52,61,-0.264692554227077,0.232431864917042,"Adjusting for
blood pressure",NA,"Calibrated","Hypotension",18.9
15,3,1395058,974166,1.23478260869567,0.966359632373501,1.58112050911542,0.0931392824793022,14204,14204,1902227,1955012,219,202,0.210894929238025,0.125602563711943,"Original",NA,"Uncalibrated","Nausea",14.1
15,3,1395058,974166,0.976923076923093,0.764606296728638,1.24790872049076,0.851795820163152,12829,12829,1729071,1787260,200,236,-0.0233473639969744,0.124967436374791,"Adjusting for
blood pressure",NA,"Uncalibrated","Nausea",13.9
15,3,1395058,974166,1.243685736467,0.972293597943473,1.59083039769372,0.0931392824793022,14204,14204,1902227,1955012,219,202,0.210894929238025,0.125602563711943,"Original",NA,"Calibrated","Nausea",14.1
15,3,974166,1395058,0.809859154929566,0.632462860506101,1.03481143717052,0.0931392824793022,14204,14204,1955012,1902227,202,219,-0.210894929238025,0.125602563711943,"Original",NA,"Uncalibrated","Nausea",14.1
15,3,974166,1395058,1.01308129594509,0.7665119500518,1.39984063455373,0.851795820163152,12829,12829,1787260,1729071,236,200,0.0233473639969744,0.124967436374791,"Adjusting for
blood pressure",NA,"Calibrated","Nausea",13.9
15,3,1395058,974166,0.96180133282864,0.752856298674044,1.2287362215873,0.851795820163152,12829,12829,1729071,1787260,200,236,-0.0233473639969744,0.124967436374791,"Adjusting for
blood pressure",NA,"Calibrated","Nausea",13.9
15,3,974166,1395058,1.02362204724408,0.80134066184483,1.30786262718276,0.851795820163152,12829,12829,1787260,1729071,236,200,0.0233473639969744,0.124967436374791,"Adjusting for
blood pressure",NA,"Uncalibrated","Nausea",13.9
15,3,974166,1395058,0.813254476766784,0.619964729943023,1.10153272341637,0.0931392824793022,14204,14204,1955012,1902227,202,219,-0.210894929238025,0.125602563711943,"Original",NA,"Calibrated","Nausea",14.1
18,3,1395058,974166,1.28571428571429,0.479073608423175,3.59720228694505,0.625093723885276,13662,13662,1869844,1940017,15,13,0.251314428280906,0.514309813615258,"Adjusting for
blood pressure",NA,"Uncalibrated","Stroke",9.9
18,3,1395058,974166,1.611536447253,0.511676211403102,5.07557252603803,0.422001209998038,15072,15072,2048902,2108689,16,7,0.470003629245736,0.585343014847105,"Original",NA,"Calibrated","Stroke",10.1
18,3,974166,1395058,0.651880419950418,0.243125966834217,1.80013965440225,0.422001209998038,15072,15072,2108689,2048902,7,16,-0.470003629245736,0.585343014847105,"Original",NA,"Calibrated","Stroke",10.1
18,3,1395058,974166,1.26581277773846,0.461942553924405,3.46857412176874,0.625093723885276,13662,13662,1869844,1940017,15,13,0.251314428280906,0.514309813615258,"Adjusting for
blood pressure",NA,"Calibrated","Stroke",9.9
18,3,1395058,974166,1.6,0.533861859214025,5.29564238734305,0.422001209998038,15072,15072,2048902,2108689,16,7,0.470003629245736,0.585343014847105,"Original",NA,"Uncalibrated","Stroke",10.1
18,3,974166,1395058,0.625,0.18883450332486,1.87314374072769,0.422001209998038,15072,15072,2108689,2048902,7,16,-0.470003629245736,0.585343014847105,"Original",NA,"Uncalibrated","Stroke",10.1
18,3,974166,1395058,0.802787816946498,0.338586498592823,1.97970003835457,0.625093723885276,13662,13662,1940017,1869844,13,15,-0.251314428280906,0.514309813615258,"Adjusting for
blood pressure",NA,"Calibrated","Stroke",9.9
18,3,974166,1395058,0.777777777777778,0.277993818593187,2.08736190518072,0.625093723885276,13662,13662,1940017,1869844,13,15,-0.251314428280906,0.514309813615258,"Adjusting for
blood pressure",NA,"Uncalibrated","Stroke",9.9
23,3,1395058,974166,0.931034482758617,0.548662273330824,1.57469517768337,0.790486720689876,13456,13456,1831490,1905520,45,46,-0.0714589639821486,0.268967674310499,"Adjusting for
blood pressure",NA,"Uncalibrated","Vertigo",1.9
23,3,1395058,974166,1.03125,0.633001008056942,1.68210545313676,0.901773972561144,14843,14843,2006308,2071263,47,51,0.0307716586667573,0.249323336223017,"Original",NA,"Uncalibrated","Vertigo",2.1
23,3,1395058,974166,1.03868560076854,0.637176333255592,1.69320127088136,0.901773972561144,14843,14843,2006308,2071263,47,51,0.0307716586667573,0.249323336223017,"Original",NA,"Calibrated","Vertigo",2.1
23,3,974166,1395058,0.948450235192496,0.604490916905975,1.5444085690819,0.901773972561144,14843,14843,2071263,2006308,51,47,-0.0307716586667573,0.249323336223017,"Original",NA,"Calibrated","Vertigo",2.1
23,3,974166,1395058,1.05522645396845,0.653701872351734,1.78610100592784,0.790486720689876,13456,13456,1905520,1831490,46,45,0.0714589639821486,0.268967674310499,"Adjusting for
blood pressure",NA,"Calibrated","Vertigo",1.9
23,3,1395058,974166,0.916623045948536,0.541059087347806,1.5528762532804,0.790486720689876,13456,13456,1831490,1905520,45,46,-0.0714589639821486,0.268967674310499,"Adjusting for
blood pressure",NA,"Calibrated","Vertigo",1.9
23,3,974166,1395058,0.969696969696966,0.594493049252779,1.5797763151588,0.901773972561144,14843,14843,2071263,2006308,51,47,-0.0307716586667573,0.249323336223017,"Original",NA,"Uncalibrated","Vertigo",2.1
23,3,974166,1395058,1.07407407407408,0.635043539963818,1.82261483722799,0.790486720689876,13456,13456,1905520,1831490,46,45,0.0714589639821486,0.268967674310499,"Adjusting for
blood pressure",NA,"Uncalibrated","Vertigo",1.9
24,3,1395058,974166,0.935344827586187,0.777028815775018,1.12548884726034,0.479452647944702,10910,10910,1440040,1473753,357,407,-0.0668400181258711,0.0945158478569742,"Adjusting for
blood pressure",NA,"Uncalibrated","Abdominal pain",56.9
24,3,974166,1395058,1.04682528121653,0.817710895345096,1.39430186932084,0.357432364852134,12148,12148,1622732,1596654,419,384,0.0847965366600673,0.0921432373848146,"Original",NA,"Calibrated","Abdominal pain",57.1
24,3,1395058,974166,0.925323264936943,0.772433030572822,1.10847557101307,0.357432364852134,12148,12148,1596654,1622732,384,419,-0.0847965366600673,0.0921432373848146,"Original",NA,"Calibrated","Abdominal pain",57.1
24,3,974166,1395058,1.08849557522123,0.908855969443119,1.30424744843215,0.357432364852134,12148,12148,1622732,1596654,419,384,0.0847965366600673,0.0921432373848146,"Original",NA,"Uncalibrated","Abdominal pain",57.1
24,3,1395058,974166,0.920866671161245,0.765144826570924,1.10828093794474,0.479452647944702,10910,10910,1440040,1473753,357,407,-0.0668400181258711,0.0945158478569742,"Adjusting for
blood pressure",NA,"Calibrated","Abdominal pain",56.9
24,3,974166,1395058,1.05109964838553,0.820010339798183,1.41072575157788,0.479452647944702,10910,10910,1473753,1440040,407,357,0.0668400181258711,0.0945158478569742,"Adjusting for
blood pressure",NA,"Calibrated","Abdominal pain",56.9
24,3,1395058,974166,0.918699186991879,0.766725670962293,1.10028435045954,0.357432364852134,12148,12148,1596654,1622732,384,419,-0.0847965366600673,0.0921432373848146,"Original",NA,"Uncalibrated","Abdominal pain",57.1
24,3,974166,1395058,1.06912442396316,0.888502806966232,1.28695355911941,0.479452647944702,10910,10910,1473753,1440040,407,357,0.0668400181258711,0.0945158478569742,"Adjusting for
blood pressure",NA,"Uncalibrated","Abdominal pain",56.9
25,3,1395058,974166,0.777777777777776,0.471037202910177,1.27120541998614,0.321053614790634,13243,13243,1800878,1865826,50,61,-0.251314428280909,0.253265827523816,"Adjusting for
blood pressure",NA,"Uncalibrated","Abnormal weight gain",55.9
25,3,974166,1395058,1.23416871467182,0.760732977895743,2.09796203349666,0.297794349580909,14640,14640,2029628,1978760,66,52,0.277631736598271,0.266652334399094,"Original",NA,"Calibrated","Abnormal weight gain",56.1
25,3,1395058,974166,0.763038090555402,0.452450714005886,1.2868299454841,0.297794349580909,14640,14640,1978760,2029628,52,66,-0.277631736598271,0.266652334399094,"Original",NA,"Calibrated","Abnormal weight gain",56.1
25,3,1395058,974166,0.757575757575764,0.446413306505225,1.2696583947179,0.297794349580909,14640,14640,1978760,2029628,52,66,-0.277631736598271,0.266652334399094,"Original",NA,"Uncalibrated","Abnormal weight gain",56.1
25,3,974166,1395058,1.31999999999999,0.787613427485893,2.24007659589846,0.297794349580909,14640,14640,2029628,1978760,66,52,0.277631736598271,0.266652334399094,"Original",NA,"Uncalibrated","Abnormal weight gain",56.1
25,3,1395058,974166,0.765738593940547,0.466122291449135,1.25794368775438,0.321053614790634,13243,13243,1800878,1865826,50,61,-0.251314428280909,0.253265827523816,"Adjusting for
blood pressure",NA,"Calibrated","Abnormal weight gain",55.9
25,3,974166,1395058,1.28571428571429,0.786654921602603,2.12297456298944,0.321053614790634,13243,13243,1865826,1800878,61,50,0.251314428280909,0.253265827523816,"Adjusting for
blood pressure",NA,"Uncalibrated","Abnormal weight gain",55.9
25,3,974166,1395058,1.22890592515928,0.775488530727041,2.05728318682631,0.321053614790634,13243,13243,1865826,1800878,61,50,0.251314428280909,0.253265827523816,"Adjusting for
blood pressure",NA,"Calibrated","Abnormal weight gain",55.9
26,3,974166,1395058,0.808510638297874,0.524629918729831,1.23789730194277,0.331754266399957,13484,13484,1911105,1834879,73,69,-0.21256144198367,0.219003105273167,"Adjusting for
blood pressure",NA,"Uncalibrated","Abnormal weight loss",54.9
26,3,1395058,974166,1.04347826086956,0.695847512729751,1.56660372174218,0.83712352214819,14883,14883,2012427,2067698,77,89,0.0425596144187956,0.207027981531252,"Original",NA,"Uncalibrated","Abnormal weight loss",55.1
26,3,974166,1395058,0.938976346572111,0.637305095579879,1.43492458131262,0.83712352214819,14883,14883,2067698,2012427,89,77,-0.0425596144187956,0.207027981531252,"Original",NA,"Calibrated","Abnormal weight loss",55.1
26,3,1395058,974166,1.21769708735658,0.792725854708099,1.87049052046209,0.331754266399957,13484,13484,1834879,1911105,69,73,0.21256144198367,0.219003105273167,"Adjusting for
blood pressure",NA,"Calibrated","Abnormal weight loss",54.9
26,3,1395058,974166,1.23684210526315,0.807821455326374,1.90610555040604,0.331754266399957,13484,13484,1834879,1911105,69,73,0.21256144198367,0.219003105273167,"Adjusting for
blood pressure",NA,"Uncalibrated","Abnormal weight loss",54.9
26,3,974166,1395058,0.958333333333334,0.638323518654688,1.43709646396103,0.83712352214819,14883,14883,2067698,2012427,89,77,-0.0425596144187956,0.207027981531252,"Original",NA,"Uncalibrated","Abnormal weight loss",55.1
26,3,1395058,974166,1.05100203081717,0.700456126485607,1.57697995208343,0.83712352214819,14883,14883,2012427,2067698,77,89,0.0425596144187956,0.207027981531252,"Original",NA,"Calibrated","Abnormal weight loss",55.1
26,3,974166,1395058,0.829560675651822,0.557542725474239,1.28101008115283,0.331754266399957,13484,13484,1911105,1834879,73,69,-0.21256144198367,0.219003105273167,"Adjusting for
blood pressure",NA,"Calibrated","Abnormal weight loss",54.9
27,3,974166,1395058,1.25,0.330779897890228,5.04857409808126,0.748251904700198,13677,13677,1945437,1872680,7,6,0.22314355131421,0.695269901372068,"Adjusting for
blood pressure",NA,"Uncalibrated","Acute pancreatitis",52.9
27,3,974166,1395058,0.298145137525023,0.0370459461938951,2.45223398525516,0.265839575195855,15092,15092,2113111,2052642,7,6,-1.38629436111989,1.24588925312536,"Original",NA,"Calibrated","Acute pancreatitis",53.1
27,3,1395058,974166,0.787616839481708,0.201604412861205,3.07701739774034,0.748251904700198,13677,13677,1872680,1945437,6,7,-0.22314355131421,0.695269901372068,"Adjusting for
blood pressure",NA,"Calibrated","Acute pancreatitis",52.9
27,3,1395058,974166,0.8,0.19807573001257,3.02315831880406,0.748251904700198,13677,13677,1872680,1945437,6,7,-0.22314355131421,0.695269901372068,"Adjusting for
blood pressure",NA,"Uncalibrated","Acute pancreatitis",52.9
27,3,974166,1395058,1.19992356853301,0.375376554691743,4.08853935982835,0.748251904700198,13677,13677,1945437,1872680,7,6,0.22314355131421,0.695269901372068,"Adjusting for
blood pressure",NA,"Calibrated","Acute pancreatitis",52.9
27,3,974166,1395058,0.25,0.0127873527039996,1.68960954399121,0.265839575195855,15092,15092,2113111,2052642,7,6,-1.38629436111989,1.24588925312536,"Original",NA,"Uncalibrated","Acute pancreatitis",53.1
27,3,1395058,974166,4.02884111813249,0.350491324544692,46.3108773840288,0.265839575195855,15092,15092,2052642,2113111,6,7,1.38629436111989,1.24588925312536,"Original",NA,"Calibrated","Acute pancreatitis",53.1
27,3,1395058,974166,4,0.591852717425939,78.2022693162459,0.265839575195855,15092,15092,2052642,2113111,6,7,1.38629436111989,1.24588925312536,"Original",NA,"Uncalibrated","Acute pancreatitis",53.1
28,3,974166,1395058,0.473684210526316,0.204090326987203,1.01892621839211,0.0685157408493184,13658,13658,1942686,1867615,22,36,-0.747214401830221,0.410196810296838,"Adjusting for
blood pressure",NA,"Uncalibrated","Acute renal failure",51.9
28,3,1395058,974166,2.11111111111111,0.981425329871304,4.89979125793013,0.0685157408493184,13658,13658,1867615,1942686,36,22,0.747214401830221,0.410196810296838,"Adjusting for
blood pressure",NA,"Uncalibrated","Acute renal failure",51.9
28,3,1395058,974166,2.07843332641006,0.930198622861464,4.64404589101973,0.0685157408493184,13658,13658,1867615,1942686,36,22,0.747214401830221,0.410196810296838,"Adjusting for
blood pressure",NA,"Calibrated","Acute renal failure",51.9
28,3,974166,1395058,0.842105263157893,0.427656614594881,1.63715459706753,0.615794012132959,15067,15067,2107553,2046423,22,39,-0.171850256926661,0.342453854137982,"Original",NA,"Uncalibrated","Acute renal failure",52.1
28,3,1395058,974166,1.19606220694559,0.611302920333187,2.3401897084081,0.615794012132959,15067,15067,2046423,2107553,39,22,0.171850256926661,0.342453854137982,"Original",NA,"Calibrated","Acute renal failure",52.1
28,3,974166,1395058,0.527395755617938,0.264441449324066,1.07862307275487,0.0685157408493184,13658,13658,1942686,1867615,22,36,-0.747214401830221,0.410196810296838,"Adjusting for
blood pressure",NA,"Calibrated","Acute renal failure",51.9
28,3,974166,1395058,0.840846189015081,0.464766120072153,1.57391320639297,0.615794012132959,15067,15067,2107553,2046423,22,39,-0.171850256926661,0.342453854137982,"Original",NA,"Calibrated","Acute renal failure",52.1
28,3,1395058,974166,1.1875,0.610815864177516,2.33832464148204,0.615794012132959,15067,15067,2046423,2107553,39,22,0.171850256926661,0.342453854137982,"Original",NA,"Uncalibrated","Acute renal failure",52.1
29,3,1395058,974166,4.4303447220846,0.878150522954484,22.3514691882957,0.068531286126897,13702,13702,1876582,1948276,14,12,1.50407739677627,0.825736793083645,"Adjusting for
blood pressure",NA,"Calibrated","All-cause mortality",50.9
29,3,974166,1395058,0.555555555555556,0.17071966655543,1.60806500638992,0.304260356236347,15118,15118,2116819,2056633,10,14,-0.587786664902119,0.572144197313492,"Original",NA,"Uncalibrated","All-cause mortality",51.1
29,3,974166,1395058,0.58951739131906,0.224841107231949,1.58783004298532,0.304260356236347,15118,15118,2116819,2056633,10,14,-0.587786664902119,0.572144197313492,"Original",NA,"Calibrated","All-cause mortality",51.1
29,3,974166,1395058,0.277759308665666,0.0704109517881687,1.11407271278728,0.068531286126897,13702,13702,1948276,1876582,12,14,-1.50407739677627,0.825736793083645,"Adjusting for
blood pressure",NA,"Calibrated","All-cause mortality",50.9
29,3,1395058,974166,4.5,1.15964924606012,29.5164086937293,0.068531286126897,13702,13702,1876582,1948276,14,12,1.50407739677627,0.825736793083645,"Adjusting for
blood pressure",NA,"Uncalibrated","All-cause mortality",50.9
29,3,1395058,974166,1.81297850315962,0.590721260997601,5.56419968255087,0.304260356236347,15118,15118,2056633,2116819,14,10,0.587786664902119,0.572144197313492,"Original",NA,"Calibrated","All-cause mortality",51.1
29,3,974166,1395058,0.222222222222222,0.0338794604172983,0.862329711675727,0.068531286126897,13702,13702,1948276,1876582,12,14,-1.50407739677627,0.825736793083645,"Adjusting for
blood pressure",NA,"Uncalibrated","All-cause mortality",50.9
29,3,1395058,974166,1.8,0.621865407198298,5.85755595811988,0.304260356236347,15118,15118,2056633,2116819,14,10,0.587786664902119,0.572144197313492,"Original",NA,"Uncalibrated","All-cause mortality",51.1
30,3,974166,1395058,0.381143811055317,0.043904727248243,3.40199915665044,0.394828344177422,15114,15114,2116463,2056012,1,3,-1.09861228866811,1.29112737322619,"Original",NA,"Calibrated","Anaphylactoid reaction",50.1
30,3,974166,1395058,0.391600868557056,0.0458716994183829,3.45524350730281,0.394828344177421,13698,13698,1948620,1875961,1,3,-1.09861228866811,1.29112737322619,"Adjusting for
blood pressure",NA,"Calibrated","Anaphylactoid reaction",49.9
30,3,1395058,974166,3,0.384235719132362,60.6201435184682,0.394828344177421,13698,13698,1875961,1948620,3,1,1.09861228866811,1.29112737322619,"Adjusting for
blood pressure",NA,"Uncalibrated","Anaphylactoid reaction",49.9
30,3,1395058,974166,3.02163083859937,0.240564632826732,37.9534298848943,0.394828344177422,15114,15114,2056012,2116463,3,1,1.09861228866811,1.29112737322619,"Original",NA,"Calibrated","Anaphylactoid reaction",50.1
30,3,974166,1395058,0.333333333333333,0.0164961668178061,2.60256907467657,0.394828344177422,15114,15114,2116463,2056012,1,3,-1.09861228866811,1.29112737322619,"Original",NA,"Uncalibrated","Anaphylactoid reaction",50.1
