"targetId","targetName","comparatorId","comparatorName","covariateId","beforeMatchingMeanTarget","beforeMatchingMeanComparator","beforeMatchingSumTarget","beforeMatchingSumComparator","beforeMatchingSd","afterMatchingMeanTarget","afterMatchingMeanComparator","afterMatchingSumTarget","afterMatchingSumComparator","afterMatchingSd","covariateName","beforeMatchingStdDiff","afterMatchingStdDiff","targetType","comparatorType"
4,"Angiotensin receptor blockers (ARBs)",10,"Dihydropyridine calcium channel blockers (dCCB)",3004249,139.505071731663,143.273936557515,24164371,28531715,20.0359133172224,141.713432282043,141.533309091245,24097916,28453726,20.1609148045613,"BP systolic",-0.188105466727686,0.00893427667065311,"Single","Single"
4,"Angiotensin receptor blockers (ARBs)",10,"Dihydropyridine calcium channel blockers (dCCB)",3012888,82.6161764281384,84.6261794406978,14310361,16852542,13.5144370709138,83.6025283665871,83.6077119176222,14271464,16806677,13.619645618368,"BP diastolic",-0.148730058234193,-0.000380593679181712,"Single","Single"
5,"Beta blockers - cardioselective",10,"Dihydropyridine calcium channel blockers (dCCB)",3004249,136.455630244995,143.273936557515,38731839,28531715,20.8621951595191,139.295735852329,139.431920076081,38516248,28453726,21.1705541976592,"BP systolic",-0.326825928929534,-0.00643271888306455,"Single","Single"
5,"Beta blockers - cardioselective",10,"Dihydropyridine calcium channel blockers (dCCB)",3012888,80.4048449489505,84.6261794406978,22822272,16852542,14.0822095655496,82.0245254304723,82.0195898580394,22698362,16806677,14.2402568704581,"BP diastolic",-0.299763646613689,0.000346592935633922,"Single","Single"
4,"Angiotensin receptor blockers (ARBs)",13,"Non-dihydropyridine calcium channel blockers (ndCCB)",3012888,82.6160720987027,78.7041551909951,14309682,3286292,13.476147035777,81.8526128266208,81.5900849785933,14271464,3238680,13.1970144593222,"BP diastolic",0.290284522521319,0.0198929726747433,"Single","Single"
4,"Angiotensin receptor blockers (ARBs)",13,"Non-dihydropyridine calcium channel blockers (ndCCB)",3004249,139.504898762752,135.16867441025,24163225,5643968,20.1162264560742,138.895957148708,138.91566192154,24097916,5561676,19.7999773421118,"BP systolic",0.215558537381271,-0.000995191685917648,"Single","Single"
5,"Beta blockers - cardioselective",13,"Non-dihydropyridine calcium channel blockers (ndCCB)",3012888,80.4049120606556,78.7041551909951,22821487,3286292,14.045479042969,80.1947597478673,80.1368684442212,22698362,3238680,14.0363739794656,"BP diastolic",0.121089274666775,0.00412437740194613,"Single","Single"
5,"Beta blockers - cardioselective",13,"Non-dihydropyridine calcium channel blockers (ndCCB)",3004249,136.455914061839,135.16867441025,38730555,5643968,20.9391054614302,136.308133694857,136.246361215069,38516248,5561676,20.9339048454676,"BP systolic",0.0614753889061885,0.00295083407724614,"Single","Single"
10,"Dihydropyridine calcium channel blockers (dCCB)",13,"Non-dihydropyridine calcium channel blockers (ndCCB)",3012888,84.6263502824859,78.7041551909951,16851222,3286292,14.0855160733775,83.5811510794993,83.8650241837591,16806612,3238680,14.42044799589,"BP diastolic",0.420445730255074,-0.0196854566751832,"Single","Single"
10,"Dihydropyridine calcium channel blockers (dCCB)",13,"Non-dihydropyridine calcium channel blockers (ndCCB)",3004249,143.273807909605,135.16867441025,28529397,5643968,20.7083368549319,142.021435651052,142.48976614178,28453628,5561676,20.9030116414548,"BP systolic",0.391394710069338,-0.022404928952887,"Single","Single"
1,"ACE inhibitors",13,"Non-dihydropyridine calcium channel blockers (ndCCB)",3012888,84.2174505149911,78.7041551909951,54357985,3286292,13.6911389674216,83.8927774583837,83.9576095378058,54255388,3238680,13.7977278754868,"BP diastolic",0.402690772266285,-0.00469875040347969,"Single","Single"
1,"ACE inhibitors",13,"Non-dihydropyridine calcium channel blockers (ndCCB)",3004249,140.681236908318,135.16867441025,90802423,5643968,20.29550437013,140.419609736403,141.086136890115,90629153,5561676,20.1422982008949,"BP systolic",0.271614954599542,-0.033090918775212,"Single","Single"
13,"Non-dihydropyridine calcium channel blockers (ndCCB)",15,"Thiazide or thiazide-like diuretics",3012888,78.7041551909951,86.5889387072065,3286292,17747875,13.4298814539912,85.7196783088403,85.207282687551,3238680,17718981,13.5135857158384,"BP diastolic",-0.58710745461332,0.0379170733855443,"Single","Single"
13,"Non-dihydropyridine calcium channel blockers (ndCCB)",15,"Thiazide or thiazide-like diuretics",3004249,135.16867441025,142.819190406261,5643968,29273221,19.7774233182115,141.867154010403,141.623611796886,5561676,29225466,19.517553157005,"BP systolic",-0.38683077531973,0.0124781119619697,"Single","Single"
5,"Beta blockers - cardioselective",15,"Thiazide or thiazide-like diuretics",3012888,80.4048449489505,86.5890936233114,22822272,17749119,13.4263611451079,83.048151586811,82.8686376758514,22698362,17718981,13.9104384233941,"BP diastolic",-0.460604970142209,0.0129049786567309,"Single","Single"
5,"Beta blockers - cardioselective",15,"Thiazide or thiazide-like diuretics",3004249,136.455630244995,142.819812567994,38731839,29275348,19.938730561895,139.292538412118,139.233340499471,38516248,29225466,20.5262854891621,"BP systolic",-0.319186936362001,0.00288400512981658,"Single","Single"
1,"ACE inhibitors",15,"Thiazide or thiazide-like diuretics",3012888,84.2173112823889,86.5890936233114,54360169,17749119,13.055210178352,84.7892380819635,84.7491621953613,54255388,17718981,13.31408710295,"BP diastolic",-0.181673240684808,0.00301003638419846,"Single","Single"
1,"ACE inhibitors",15,"Thiazide or thiazide-like diuretics",3004249,140.681027150548,142.819812567994,90806086,29275348,19.2616832209183,141.299715677737,141.511177018359,90629153,29225466,19.6966972665936,"BP systolic",-0.111038344516193,-0.0107358780895821,"Single","Single"
10,"Dihydropyridine calcium channel blockers (dCCB)",15,"Thiazide or thiazide-like diuretics",3012888,84.6262779953801,86.5890936233114,16852477,17749119,13.4681937938862,85.636465427828,85.58274778511,16806612,17718981,13.5630761970567,"BP diastolic",-0.145737109071173,0.00396057958662896,"Single","Single"
10,"Dihydropyridine calcium channel blockers (dCCB)",15,"Thiazide or thiazide-like diuretics",3004249,143.274163904791,142.819812567994,28531617,29275348,19.6961486867186,143.102303357221,143.021571502424,28453628,29225466,19.7947532060564,"BP systolic",0.0230680293910894,0.0040784471499523,"Single","Single"
4,"Angiotensin receptor blockers (ARBs)",15,"Thiazide or thiazide-like diuretics",3012888,82.6161764281384,86.5890936233114,14310361,17749119,12.8295969030401,84.6608046071798,84.6149141949976,14271464,17718981,13.0352573673318,"BP diastolic",-0.309668123262045,0.00352048378401334,"Single","Single"
4,"Angiotensin receptor blockers (ARBs)",15,"Thiazide or thiazide-like diuretics",3004249,139.505071731663,142.819812567994,24164371,29275348,19.0724831105243,141.248105280901,141.134183629051,24097916,29225466,19.1782752461963,"BP systolic",-0.173797025648018,0.00594014062203598,"Single","Single"
4,"Angiotensin receptor blockers (ARBs)",2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",3012888,82.6162867916683,83.5674981103553,14306745,552799,12.9517406818962,82.6623593373261,82.6095116102058,14268723,550316,12.8240293605607,"BP diastolic",-0.0734427396324036,0.00412099236787869,"Single","Combination"
4,"Angiotensin receptor blockers (ARBs)",2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",3004249,139.505084569587,139.955857898715,24158235,925808,19.4720165241038,139.521809917354,140.081344887817,24093196,921541,19.3476146686937,"BP systolic",-0.0231498021054852,-0.0289201010069933,"Single","Combination"
15,"Thiazide or thiazide-like diuretics",2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",3012888,86.5906699592012,83.5674981103553,17743121,552799,12.9036027022246,86.5065051727681,86.5306952710421,17714227,550316,12.8056492266116,"BP diastolic",0.23428897483993,-0.00188901771757045,"Single","Combination"
15,"Thiazide or thiazide-like diuretics",2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",3004249,142.820748823862,139.955857898715,29265114,925808,19.1215873300968,142.73639504183,143.370657182102,29217359,921541,18.5853412409721,"BP systolic",0.149824953111403,-0.0341270107472458,"Single","Combination"
10,"Dihydropyridine calcium channel blockers (dCCB)",2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",3004249,143.274575198525,139.955857898715,28524965,925808,20.0830146582775,143.174902225903,143.925274628359,28449196,921541,20.6281207505926,"BP systolic",0.165249956556818,-0.0363761881912458,"Single","Combination"
10,"Dihydropyridine calcium channel blockers (dCCB)",2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",3012888,84.6282340413777,83.5674981103553,16848889,552799,13.584391167555,84.6019600047749,84.327711884491,16804279,550316,14.0115933072534,"BP diastolic",0.0780849077399847,0.0195729432242299,"Single","Combination"
13,"Non-dihydropyridine calcium channel blockers (ndCCB)",2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",3012888,78.7046745094281,83.5674981103553,3284897,552799,13.5476443740332,79.4873715440413,78.8706633994538,3237285,550316,13.8408842381009,"BP diastolic",-0.358942371579207,0.0445569902889492,"Single","Combination"
13,"Non-dihydropyridine calcium channel blockers (ndCCB)",2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",3004249,135.169465941491,139.955857898715,5641568,925808,20.1621364422812,136.00941812712,136.592999611546,5559276,921541,20.1578628054419,"BP systolic",-0.237395078191561,-0.0289505633637008,"Single","Combination"
1,"ACE inhibitors",2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",3012888,84.2181848891589,83.5674981103553,54349195,552799,13.1753873823721,84.2125345087547,84.3906532465031,54246598,550316,13.2683359183631,"BP diastolic",0.0493865386967055,-0.0134243464172404,"Single","Combination"
1,"ACE inhibitors",2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",3004249,140.681878333524,139.955857898715,90787362,925808,19.6570433677525,140.671925137976,141.308548561652,90614092,921541,19.5677497549328,"BP systolic",0.0369343660298605,-0.0325343195640504,"Single","Combination"
5,"Beta blockers - cardioselective",2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",3012888,80.4046349517369,83.5674981103553,22815378,552799,13.5434560169648,80.4907746318371,79.9725237066186,22692253,550316,14.0150919004552,"BP diastolic",-0.233534420952564,0.0369780611429073,"Single","Combination"
5,"Beta blockers - cardioselective",2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",3004249,136.455135908541,139.955857898715,38720100,925808,20.3208268751398,136.538336501906,136.702512085614,38505793,921541,20.9013030026137,"BP systolic",-0.172272615267261,-0.00785480138189459,"Single","Combination"
2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",2660,"ACE inhibitors & Beta blockers - cardioselective",3012888,83.5674981103553,78.0573555024286,552799,7215700,13.6975574552708,77.5325446655094,78.4299478319649,550316,7189990,14.0210730074899,"BP diastolic",0.402271910588439,-0.0640038865767311,"Combination","Combination"
2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",2660,"ACE inhibitors & Beta blockers - cardioselective",3004249,139.955857898715,135.647613072122,925808,12539401,21.1928363367986,135.932379392046,135.940280340604,921541,12493727,22.7846095581925,"BP systolic",0.203287788294417,-0.000346766905861706,"Combination","Combination"
4,"Angiotensin receptor blockers (ARBs)",2660,"ACE inhibitors & Beta blockers - cardioselective",3012888,82.6161764281384,78.0579056640498,14310361,7218639,13.6270277074953,80.832448769702,80.6469078173262,14271464,7192465,13.5664869574632,"BP diastolic",0.334502201208664,0.0136764184388715,"Single","Combination"
4,"Angiotensin receptor blockers (ARBs)",2660,"ACE inhibitors & Beta blockers - cardioselective",3004249,139.505071731663,135.648975972664,24164371,12544546,21.1476496028156,138.329195442772,137.887776463039,24097916,12498101,20.8613595870026,"BP systolic",0.182341576081617,0.0211596457983663,"Single","Combination"
10,"Dihydropyridine calcium channel blockers (dCCB)",2660,"ACE inhibitors & Beta blockers - cardioselective",3012888,84.6261794406978,78.0579056640498,16852542,7218639,14.2298994342278,82.3477805823119,82.4128046167706,16806677,7192465,14.5834643705465,"BP diastolic",0.461582585808656,-0.00445875087061122,"Single","Combination"
10,"Dihydropyridine calcium channel blockers (dCCB)",2660,"ACE inhibitors & Beta blockers - cardioselective",3004249,143.273936557515,135.648975972664,28531715,12544546,21.7118820613022,140.949724616166,141.139699469045,28453726,12498101,21.7310563581246,"BP systolic",0.351188375255637,-0.00874209011048348,"Single","Combination"
15,"Thiazide or thiazide-like diuretics",2660,"ACE inhibitors & Beta blockers - cardioselective",3012888,86.5890936233114,78.0577663393745,17749119,7218470,13.5812063886623,86.5852610900926,78.0583459952153,17718981,7192296,13.5776856277605,"BP diastolic",0.628171536444577,0.628009465578099,"Single","Combination"
15,"Thiazide or thiazide-like diuretics",2660,"ACE inhibitors & Beta blockers - cardioselective",3004249,142.819812567994,135.648849431204,29275348,12544263,20.826219162118,142.812648429968,135.639439982632,29225466,12497818,20.8179017077275,"BP systolic",0.344323810335867,0.34456923411611,"Single","Combination"
1,"ACE inhibitors",2660,"ACE inhibitors & Beta blockers - cardioselective",3012888,84.2173112823889,78.0577663393745,54360169,7218470,13.8396684194272,83.3843172871209,83.2437968459035,54255388,7192296,13.7794205654164,"BP diastolic",0.445064488276904,0.010197848345679,"Single","Combination"
1,"ACE inhibitors",2660,"ACE inhibitors & Beta blockers - cardioselective",3004249,140.681027150548,135.648849431204,90806086,12544263,21.3185296074549,140.089816872206,139.729205531737,90629153,12497818,20.4857143208692,"BP systolic",0.236047129516125,0.017603064009442,"Single","Combination"
5,"Beta blockers - cardioselective",2660,"ACE inhibitors & Beta blockers - cardioselective",3012888,80.4048449489505,78.0579056640498,22822272,7218639,14.1902960168282,79.7954788212798,79.7659936833877,22698362,7192465,14.1492501007601,"BP diastolic",0.165390438798276,0.00208386576547141,"Single","Combination"
5,"Beta blockers - cardioselective",2660,"ACE inhibitors & Beta blockers - cardioselective",3004249,136.455630244995,135.648975972664,38731839,12544546,21.9320871816177,136.217245781276,136.338908009275,38516248,12498101,21.5544849715939,"BP systolic",0.0367796400612422,-0.00564440431581328,"Single","Combination"
13,"Non-dihydropyridine calcium channel blockers (ndCCB)",2660,"ACE inhibitors & Beta blockers - cardioselective",3012888,78.7041551909951,78.0578133448686,3286292,7218006,14.1937510645771,78.119449022844,78.3722777913118,3238680,7192296,14.312627095552,"BP diastolic",0.0455370707282267,-0.0176647352564872,"Single","Combination"
13,"Non-dihydropyridine calcium channel blockers (ndCCB)",2660,"ACE inhibitors & Beta blockers - cardioselective",3004249,135.16867441025,135.649313290797,5643968,12543492,21.7861554018719,136.393893492214,135.798469669205,5561676,12497818,22.3939585486344,"BP systolic",-0.0220616658460739,0.0265885918166752,"Single","Combination"
15,"Thiazide or thiazide-like diuretics",2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",3012888,86.5890936233114,77.8031987087781,17749119,2120993,13.1394396240699,85.5319292964007,85.0965060288767,17718981,2112636,13.6034864460335,"BP diastolic",0.668665876620688,0.0320082112222744,"Single","Combination"
15,"Thiazide or thiazide-like diuretics",2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",3004249,142.819812567994,137.264333663475,29275348,3741963,20.4337120886928,142.132553573491,140.93792763181,29225466,3727427,19.5982749284865,"BP systolic",0.271878104203739,0.0609556680901717,"Single","Combination"
2660,"ACE inhibitors & Beta blockers - cardioselective",2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",3004249,135.648849431204,137.264333663475,12544263,3741963,22.3831153739714,136.033826542331,135.832226135405,12497818,3727427,22.5370885545625,"BP systolic",-0.07217423514468,0.00894527287488922,"Combination","Combination"
2660,"ACE inhibitors & Beta blockers - cardioselective",2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",3012888,78.0577663393745,77.8031987087781,7218470,2120993,13.9191516549438,78.0034465149879,77.9604726008731,7192296,2112636,14.156693909076,"BP diastolic",0.0182890191088628,0.00303558969282384,"Combination","Combination"
13,"Non-dihydropyridine calcium channel blockers (ndCCB)",2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",3004249,135.16867441025,137.26541692652,5643968,3741718,21.4112383817775,136.213601984691,136.215533027202,5561676,3727427,21.249232760446,"BP systolic",-0.0979271950030643,-9.08758698826319e-05,"Single","Combination"
13,"Non-dihydropyridine calcium channel blockers (ndCCB)",2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",3012888,78.7041551909951,77.8021204006016,3286292,2120808,13.7709808409345,78.3812349521576,78.3749244313475,3238680,2112636,13.8345690639025,"BP diastolic",0.0655025811750563,0.000456141480155193,"Single","Combination"
10,"Dihydropyridine calcium channel blockers (dCCB)",2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",3012888,84.6262779953801,77.8031987087781,16852477,2120993,13.8089050938718,83.7816420930078,83.2017590845489,16806612,2112636,14.267426911743,"BP diastolic",0.494107189543219,0.0406438394285107,"Single","Combination"
10,"Dihydropyridine calcium channel blockers (dCCB)",2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",3004249,143.274163904791,137.264333663475,28531617,3741963,21.3356678439009,142.568837110564,141.443509836777,28453628,3727427,20.7567546305182,"BP systolic",0.28167996827122,0.0542149914000557,"Single","Combination"
2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",3012888,83.5674981103553,77.8011961985836,552799,2120316,13.2586832344613,78.212328125934,79.0022713033316,550316,2112144,13.5885095222141,"BP diastolic",0.434907585451936,-0.0581331731862328,"Combination","Combination"
2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",3004249,139.955857898715,137.26510842843,925808,3740886,20.8053084697833,136.777721373478,137.837034148468,921541,3726595,21.6940312555673,"BP systolic",0.129329948373179,-0.0488296878763947,"Combination","Combination"
1,"ACE inhibitors",2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",3012888,84.2173112823889,77.8031987087781,54360169,2120993,13.4064211713204,83.9486091573459,83.3335267260222,54255388,2112636,13.6456592231269,"BP diastolic",0.478435854852313,0.0450753181847928,"Single","Combination"
1,"ACE inhibitors",2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",3004249,140.681027150548,137.264333663475,90806086,3741963,20.9352547096744,140.524304900737,139.001900660853,90629153,3727427,20.2606606291806,"BP systolic",0.163202862083824,0.0751408983027898,"Single","Combination"
4,"Angiotensin receptor blockers (ARBs)",2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",3012888,82.6161764281384,77.8031987087781,14310361,2120993,13.1868181346517,81.9208805938475,81.4239867805882,14271464,2112636,13.1778952933254,"BP diastolic",0.364984006772112,0.0377066141594746,"Single","Combination"
4,"Angiotensin receptor blockers (ARBs)",2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",3004249,139.505071731663,137.264333663475,24164371,3741963,20.7613116458757,139.186875245443,138.182993297401,24097916,3727427,19.9500074455266,"BP systolic",0.10792854066293,0.0503198783651058,"Single","Combination"
5,"Beta blockers - cardioselective",2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",3012888,80.4048449489505,77.8031987087781,22822272,2120993,13.7681076920812,80.1727680131564,80.039733840468,22698362,2112636,14.0164561685948,"BP diastolic",0.188961787513378,0.00949128446507768,"Single","Combination"
5,"Beta blockers - cardioselective",2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",3004249,136.455630244995,137.264333663475,38731839,3741963,21.5598104276403,136.473385966605,135.928923988359,38516248,3727427,21.1959951934896,"BP systolic",-0.0375097648095762,0.025687021216794,"Single","Combination"
4,"Angiotensin receptor blockers (ARBs)",2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",3012888,82.6161764281384,81.183214066361,14310361,5683718,13.729000179004,82.0966232392447,82.2364108031294,14271464,5669144,13.4409148124221,"BP diastolic",0.104374851998975,-0.0104001525071368,"Single","Combination"
4,"Angiotensin receptor blockers (ARBs)",2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",3004249,139.505071731663,139.882804130779,24164371,9793335,20.7755782657872,139.491455853681,139.614904384007,24097916,9768116,20.3578041049898,"BP systolic",-0.0181815588612779,-0.00606394136071958,"Single","Combination"
1,"ACE inhibitors",2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",3012888,84.2173112823889,81.183214066361,54360169,5683718,13.9400646347691,83.9007117204871,84.3477255662522,54255388,5669144,13.6517785339178,"BP diastolic",0.217653023534792,-0.0327440006922547,"Single","Combination"
1,"ACE inhibitors",2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",3004249,140.681027150548,139.882804130779,90806086,9793335,20.9494028740588,140.563894409995,141.111838266513,90629153,9768116,20.3319530688016,"BP systolic",0.0381024234708384,-0.0269498879258675,"Single","Combination"
13,"Non-dihydropyridine calcium channel blockers (ndCCB)",2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",3004249,135.16867441025,139.882081535868,5643968,9792585,21.4249021877505,138.671315998047,138.60654593168,5561676,9768116,21.6680525826145,"BP systolic",-0.219996669497653,0.00298919647349383,"Single","Combination"
13,"Non-dihydropyridine calcium channel blockers (ndCCB)",2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",3012888,78.7041551909951,81.1831842984887,3286292,5683310,14.2914900919891,80.3450227875215,80.2436369396436,3238680,5669144,14.4552945421952,"BP diastolic",-0.173461905759092,0.00701375178361337,"Single","Combination"
15,"Thiazide or thiazide-like diuretics",2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",3012888,86.5890936233114,81.183214066361,17749119,5683718,13.6834990785724,85.2278607808342,85.6635950627312,17718981,5669144,13.7324395234315,"BP diastolic",0.395065584168872,-0.0317302895201963,"Single","Combination"
15,"Thiazide or thiazide-like diuretics",2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",3004249,142.819812567994,139.882804130779,29275348,9793335,20.4482072745819,142.043064441927,142.773043141191,29225466,9768116,20.1087166967795,"BP systolic",0.143631585780408,-0.0363016054316764,"Single","Combination"
5,"Beta blockers - cardioselective",2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",3004249,136.455630244995,139.882804130779,38731839,9793335,21.573549005587,137.150658805319,137.612038506007,38516248,9768116,21.423741166464,"BP systolic",-0.158859994936227,-0.021535907155638,"Single","Combination"
5,"Beta blockers - cardioselective",2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",3012888,80.4048449489505,81.183214066361,22822272,5683718,14.2882491166503,80.546595132754,80.5103698005775,22698362,5669144,14.181533768286,"BP diastolic",-0.0544761720667011,0.00255440157378637,"Single","Combination"
2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",3012888,83.5674981103553,81.1831211328789,552799,5681276,13.7980064965848,81.3358983806004,81.4291547478962,550316,5667180,14.4339486003054,"BP diastolic",0.172805903379339,-0.00646090476544347,"Combination","Combination"
2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",3004249,139.955857898715,139.882896786271,925808,9789145,20.8218311860471,140.394774131058,139.930916289132,921541,9764806,22.1249141543825,"BP systolic",0.00350406800403707,0.0209654075350813,"Combination","Combination"
2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",3012888,77.8031987087781,81.183214066361,2120993,5683718,14.018978666621,79.9187155964221,80.1085316957842,2112636,5669144,14.2837006592134,"BP diastolic",-0.241102824817807,-0.0132890000911401,"Combination","Combination"
2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",3004249,137.264333663475,139.882804130779,3741963,9793335,22.0318321979859,138.907896968006,139.175871431392,3727427,9768116,21.9379201039126,"BP systolic",-0.118849419502366,-0.0122151262342234,"Combination","Combination"
2660,"ACE inhibitors & Beta blockers - cardioselective",2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",3012888,78.0577663393745,81.183214066361,7218470,5683718,14.4338510520248,79.3272531990261,79.1397722677145,7192296,5669144,14.5158737357356,"BP diastolic",-0.216535955353927,0.0129155801934261,"Combination","Combination"
2660,"ACE inhibitors & Beta blockers - cardioselective",2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",3004249,135.648849431204,139.882804130779,12544263,9793335,22.3963489181873,137.654793458404,138.065527660263,12497818,9768116,22.5691697769726,"BP systolic",-0.189046648408724,-0.0181989061147529,"Combination","Combination"
